File ID	File Name	Data Category	Data Type	Project ID	Case ID	Sample ID	Sample Type
3a3344f6-76e1-43b7-9f23-591642400ae3	0cb88be8-91f9-48c3-95f3-02c667df71a5.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CV-6960	TCGA-CV-6960-11A	Solid Tissue Normal
73c3420a-f453-47f7-9d80-ad0ddc8e4000	1931e031-f7a9-4b2e-93e3-4db2788d2295.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-D6-6823	TCGA-D6-6823-01A	Primary Tumor
a8c8404c-f376-4d3d-bf50-2e1aac8d3afc	2ee16d44-339f-48a1-bd11-f80b3e58d4d2.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-P3-A6T4	TCGA-P3-A6T4-01A	Primary Tumor
52daa6ba-52cd-4880-9d4b-a418351db87b	d8f5b2fa-6800-4c99-a043-34f0147df3c4.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-HNSC	TCGA-F7-A50J	TCGA-F7-A50J-01A	Primary Tumor
99ea1a93-19e0-4bf5-b6d0-aa12a5187924	dfdf712f-d9a8-430f-9ace-5747b6d301be.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-D6-A74Q	TCGA-D6-A74Q-01A	Primary Tumor
7b8d2d53-7457-445b-9fab-2bc15082d49b	65c53393-e3c5-4c9a-8d41-b8a84dd76a0c.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-CR-7373	TCGA-CR-7373-01A	Primary Tumor
5efe8382-333c-4400-a24e-2dab54ec38b6	07533847-208b-41f3-949b-bc6c91a6c3f3.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CR-7373	TCGA-CR-7373-01A	Primary Tumor
26b78c6c-0cfc-4fb4-8b3a-ab5075cc182b	f4571492-bce4-451e-ae99-a6f9e1a5be9c.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-HNSC	TCGA-CV-A45U	TCGA-CV-A45U-01A	Primary Tumor
41542898-f98a-4e0f-b4cf-e7153a39acb7	e585ef21-8c60-48c3-a6cb-fa685d0c6a7d.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CQ-6219	TCGA-CQ-6219-01A	Primary Tumor
46602657-873c-4a6b-86e3-fb0f75eee3e2	72aa6a1e-b0af-4cbd-8e3f-178e70fd76a5.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CQ-5324	TCGA-CQ-5324-01A	Primary Tumor
ece561d9-e71a-4275-b19d-4256dd5a0571	df7d5dd0-cffa-42bc-8857-43baa39170d9.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-HNSC	TCGA-CV-7429	TCGA-CV-7429-01A	Primary Tumor
829446e3-1e0d-42ea-95a7-7ee4318277a3	df7d5dd0-cffa-42bc-8857-43baa39170d9.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-CV-7429	TCGA-CV-7429-01A	Primary Tumor
22ba6691-d4b9-4067-9acd-17cf251d89b7	8ae968b8-8b1f-433a-8d92-5ea3413bd4be.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CV-7429	TCGA-CV-7429-01A	Primary Tumor
c87e7072-34b2-4aab-bfb8-0fd61d926fb0	0d71c5a0-b2f3-40b8-a6bc-0dd1d3035fb1.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-D6-6515	TCGA-D6-6515-01A	Primary Tumor
1acedff6-c2b7-4bc6-bb2f-1695399a7f40	6365d580-83dc-43bb-81c2-b138d998ad72.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-HNSC	TCGA-CV-7095	TCGA-CV-7095-01A	Primary Tumor
636efe05-6f97-4a16-9545-f212a262174c	e17ec6d0-fa01-4c4c-ba36-d9d9581dd297.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-D6-6515	TCGA-D6-6515-01A	Primary Tumor
6adeb3ef-4d4d-4e3f-945e-c4e39fad122d	68617c39-3baa-4f30-9ad1-ae550ff38cd9.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-HD-8635	TCGA-HD-8635-11A	Solid Tissue Normal
1d209e9f-bec9-4d4d-9805-837ebd62c103	7def548f-8d54-41a3-a6b7-99b2f2abc894.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CV-6955	TCGA-CV-6955-01A	Primary Tumor
a1bc5864-a158-4410-99e1-c93c92aacfdc	860c3a26-532e-4235-85bf-e7ef159ce8e3.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-MT-A51X	TCGA-MT-A51X-01A	Primary Tumor
035743b7-99fc-450b-bb4c-4ab0d70dd3fe	47bd5483-6c11-4d02-973b-8e790c3b0d7a.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-HNSC	TCGA-CV-6955	TCGA-CV-6955-11A	Solid Tissue Normal
f7439388-6551-43ff-9511-c80867b3ba50	73525eb4-c8fe-4468-9db2-8da57ad1994e.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-HNSC	TCGA-CV-6955	TCGA-CV-6955-01A	Primary Tumor
4c19b2b6-b959-4ce4-bbe3-e3ed4f22d6d8	a36e28e8-66fc-4419-8195-2fd8b1042d4a.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-HNSC	TCGA-CR-6482	TCGA-CR-6482-01A	Primary Tumor
509db4a6-2418-4266-ba5d-76560c196a96	5d7b6bb5-56bc-4dd6-a1f4-1f6e9d9e1864.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-HNSC	TCGA-CN-6989	TCGA-CN-6989-01A	Primary Tumor
c7756277-8a8f-456a-8c46-cda55e470874	4aef81e5-82b6-45fe-a107-0b0bbd7b6fa8.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-UF-A71B	TCGA-UF-A71B-01A	Primary Tumor
06c46190-b2e2-4c28-9dd8-ec9df9b3faac	a7d9074b-3fcc-4563-ba1b-d2fea419a167.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-IQ-7630	TCGA-IQ-7630-01A	Primary Tumor
b40986d8-730a-4a18-81f5-0cfa8f758b61	7fd78d3a-3a3f-4d96-a3bd-491b91f7902b.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-HNSC	TCGA-BA-6873	TCGA-BA-6873-01A	Primary Tumor
9cd8121a-2c9d-4a60-9235-8f3f5702b5cc	e4345398-dec9-492f-8108-83e336bb2e12.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CQ-6227	TCGA-CQ-6227-01A	Primary Tumor
8bef3ff0-c280-4f32-95ff-12cfa14a69a4	b40daebe-6c0e-4931-a9d2-98df9c3b0497.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-HNSC	TCGA-BB-7871	TCGA-BB-7871-01A	Primary Tumor
fbe956a0-66f9-4781-8f71-0a579f0d6921	f5291004-61f8-4c1a-a9c1-a18e91929e4e.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CV-7101	TCGA-CV-7101-11A	Solid Tissue Normal
21e3ff9f-49d1-4420-9c1d-584e826ef07f	5eb885a3-789f-44dd-97b8-cc14d03988c9.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-HNSC	TCGA-CV-5434	TCGA-CV-5434-01A	Primary Tumor
8ed43daa-0118-4481-9e7e-71c4b709b626	37805a9e-4343-4cdb-b817-35a0f21ae98d.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CN-4730	TCGA-CN-4730-01A	Primary Tumor
e7b33d08-b2d2-4be2-9f4d-300ca9c715da	69fc89eb-f089-4bd4-bf2c-cf67f3da62d9.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-HNSC	TCGA-DQ-5624	TCGA-DQ-5624-01A	Primary Tumor
116d6aa9-7b48-493d-88b0-d620d0fb1da4	523eef0c-f788-4bf6-bebb-908ffb4f7fb6.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-HD-7754	TCGA-HD-7754-01A	Primary Tumor
477b6a7a-cb5a-4f29-b982-0aea6fb8b193	f2cd0bda-d256-4842-9637-b47569197c39.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-HNSC	TCGA-HD-7754	TCGA-HD-7754-01A	Primary Tumor
fabfc358-9e02-475a-8e17-82ee5786ae44	de20210b-7710-464d-96ca-3002302f9821.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-BB-4217	TCGA-BB-4217-01A	Primary Tumor
62fde633-3f91-4725-9a17-d6b670ff0c53	1e97214c-a437-494d-96b8-c4d4a535454f.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-CV-5431	TCGA-CV-5431-01A	Primary Tumor
622b94ac-8bef-4606-8dcb-5ec6eeba3dfe	d80870b7-539d-4b03-b205-9becaaaf6921.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CV-A45P	TCGA-CV-A45P-01A	Primary Tumor
4218969f-9b81-4a4b-bca3-c142b254cd0c	eb512c1a-f412-4617-b558-c7d027233307.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-HNSC	TCGA-CV-7421	TCGA-CV-7421-01A	Primary Tumor
46d17ead-74d6-4bfb-a76a-4a48b677c7c5	80ff3196-07a4-42e6-b173-347d26ffe4b2.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-HNSC	TCGA-CR-5247	TCGA-CR-5247-01A	Primary Tumor
39ee65b9-f9d5-481a-8a3b-96a32989e17a	5bebd9d1-5b33-4475-a8aa-7f20bc3d9c7a.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-HNSC	TCGA-CR-7385	TCGA-CR-7385-01A	Primary Tumor
09fefb5e-fea8-4e37-9a5a-8e29c6ed6d2c	fb4d72f8-8ba1-4ec3-b42d-7333953f0ed4.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-CN-6020	TCGA-CN-6020-01A	Primary Tumor
28f7721e-46a2-440e-b583-68542428655d	271fc30e-c3b2-48f2-87f1-fd6396170eb4.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-HNSC	TCGA-CV-A6JM	TCGA-CV-A6JM-01A	Primary Tumor
1c402a82-2f97-45e5-9f68-ddd0aa3ccf13	fb4d72f8-8ba1-4ec3-b42d-7333953f0ed4.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-HNSC	TCGA-CN-6020	TCGA-CN-6020-01A	Primary Tumor
5926b88c-5d28-4a9a-bc2c-bafedd00dfeb	a982aa29-55c4-4adb-ac10-f03cee253858.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-HNSC	TCGA-CV-7425	TCGA-CV-7425-01A	Primary Tumor
6d1e41a6-4d1a-4493-9313-b067eee8081a	271fc30e-c3b2-48f2-87f1-fd6396170eb4.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-CV-A6JM	TCGA-CV-A6JM-01A	Primary Tumor
efbd44ce-16d9-48e9-bd1c-45465602a4d8	6ce49556-1612-445d-b15a-461f300d53b4.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-BA-A8YP	TCGA-BA-A8YP-01A	Primary Tumor
da06365c-4ee9-41c4-babc-959be475d294	a891a990-1c00-4a14-a971-c7b1315a3ac4.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-HNSC	TCGA-CQ-5325	TCGA-CQ-5325-01A	Primary Tumor
2399c612-2197-4e5b-8b3a-7c9927da9ea6	a2fa11ea-71e4-45b8-81ce-4e1b75eac180.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CV-7425	TCGA-CV-7425-01A	Primary Tumor
eef44796-5281-45cc-bebb-b61b36929df3	2c2bbefd-6fc2-42d7-9268-fe75561849f8.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-CN-6011	TCGA-CN-6011-01A	Primary Tumor
aff735dd-2ffe-41ee-8f06-2dd25c6b0de1	f9f0568b-42fb-49b7-b980-331d42e95d6c.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-HNSC	TCGA-HD-A6I0	TCGA-HD-A6I0-01A	Primary Tumor
732470a5-160e-4884-a15a-1b61effe0cec	96820816-4bd3-4f53-9d32-792b2848ce2f.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-HNSC	TCGA-CN-6995	TCGA-CN-6995-01A	Primary Tumor
90838371-62bd-42cd-8fb6-7e2b266cf136	524fa2ef-df36-4238-9d0d-957af4c2b73c.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-CN-4723	TCGA-CN-4723-01A	Primary Tumor
34e3a8ec-b5c4-45e7-8370-fda9d20deaec	8e78d4b9-7fc2-41e1-9d56-d4435e062ca3.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-HD-A6I0	TCGA-HD-A6I0-01A	Primary Tumor
2eebce51-c4fc-4b21-9ed0-8f2e14fc3e18	6fe70212-2b26-40dd-9f9e-a53ddcfcbae6.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-BA-5559	TCGA-BA-5559-01A	Primary Tumor
52877c63-366a-4a5d-abfb-12cb40154cd2	b6815b6e-fe6d-421e-bb65-6106ad9af226.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-QK-A8ZA	TCGA-QK-A8ZA-01A	Primary Tumor
05ad108e-daf2-436a-95d5-d4b7a5f682b6	d8a09928-c709-4dc1-b904-e74c55e721fd.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-CV-7254	TCGA-CV-7254-01A	Primary Tumor
277bb631-cce8-45d4-b6b3-d6d6a8465e16	c27d87cc-7c14-4ded-b3ce-cbbd49917414.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-CQ-A4C9	TCGA-CQ-A4C9-01A	Primary Tumor
2f31d626-547f-4163-a934-4550c7302dc5	e6c8e8c5-320d-48c7-bda7-0926977c1fb7.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CR-7380	TCGA-CR-7380-01A	Primary Tumor
a2ce5288-3a3d-4dc4-a339-35125b739b17	5240e374-b7d9-4ea2-bec9-a597459bccfe.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-HNSC	TCGA-CN-4738	TCGA-CN-4738-01A	Primary Tumor
ae4cd42a-c88a-4e9d-8a19-f93a9ade179a	e44b8d48-2216-462c-8b83-c220c4c6d2ee.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-HD-8634	TCGA-HD-8634-01A	Primary Tumor
044de6e3-52f7-493c-b8d2-6aeca52375ea	cbaca6c1-9e91-48ea-b3e6-3a476624bb27.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CN-4737	TCGA-CN-4737-01A	Primary Tumor
df1f1a0b-87b8-4111-ae1b-6534141fc372	a3fbf18c-21c9-4c63-be9d-9f82e93a4e6c.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-BB-7872	TCGA-BB-7872-01A	Primary Tumor
ae0d3b04-228e-4059-975a-534e837b006f	5faa6c45-d24a-4829-a31c-0bc636794879.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-HNSC	TCGA-HD-A4C1	TCGA-HD-A4C1-01A	Primary Tumor
24bd3bd0-24c5-4db8-9e04-429c3c08015c	6e4be81a-7e2f-428a-aaf4-7a028494df2d.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-BB-7872	TCGA-BB-7872-01A	Primary Tumor
f8b3eb55-0a76-4f8c-bf8c-f99767c352fd	84c189b8-d7ea-408c-83c0-2eab33fd22c3.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-HD-A4C1	TCGA-HD-A4C1-01A	Primary Tumor
8f624834-587e-4e25-8a08-324a515e4fa1	5451e1ff-2823-4bf8-ae28-eaab95c3d154.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-HNSC	TCGA-D6-6517	TCGA-D6-6517-01A	Primary Tumor
9826930c-b7bd-49ba-b824-1f940e207f4b	f8514d71-3592-4b54-b4ef-fd3373bea997.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-IQ-A61J	TCGA-IQ-A61J-01A	Primary Tumor
fb382065-53ae-4837-aeba-e695f2d67122	78481d94-6c29-495c-8d55-de015ed232b4.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-CV-5973	TCGA-CV-5973-01A	Primary Tumor
9614e482-6a3c-4a5e-9201-cdab0f0eb29f	cf47b11a-296a-4dce-9068-86586b8debc5.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-CN-4725	TCGA-CN-4725-01A	Primary Tumor
9678c5cb-97be-4f76-a161-fece8b5982cd	5982e29e-b818-42b1-87bc-bf55f9d943c1.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CV-5973	TCGA-CV-5973-01A	Primary Tumor
bea64257-4022-4f56-b376-367967609a87	d4161cd9-9ab6-42b1-ae99-0d07c860c930.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-HNSC	TCGA-RS-A6TO	TCGA-RS-A6TO-01A	Primary Tumor
79258011-f144-419a-bf3e-96c467aefa99	faa1f75c-61a2-4630-8626-84d16afe947a.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-CV-6945	TCGA-CV-6945-01A	Primary Tumor
9ff419c4-7c9e-4250-846d-37946deea662	2e90ce01-2f75-4a59-a745-3731cdd0045b.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-HNSC	TCGA-CN-4742	TCGA-CN-4742-01A	Primary Tumor
8e6d307c-ce83-4f13-8fb3-91944631a925	0d67ec5e-c3c8-4321-b2b2-c40e27764e7a.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-HNSC	TCGA-CV-5966	TCGA-CV-5966-01A	Primary Tumor
51d9078e-4e0f-4f3e-979a-4f08695757b4	596ac9ca-ef00-4244-aac4-88e36311a9e5.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CV-6436	TCGA-CV-6436-01A	Primary Tumor
fe06a1fc-59c7-407e-b2bb-d24e7c66bd65	794edd48-6d85-4c7b-aa0d-3f0ace4ce6cb.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-CV-6436	TCGA-CV-6436-01A	Primary Tumor
0302ccdb-2853-4679-be48-de365da40545	6d0be676-7196-464a-b521-8f0ecd6322f2.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CQ-5333	TCGA-CQ-5333-01A	Primary Tumor
e4e6b6d0-e0d8-4477-bdcc-57daf4468e92	08954bf4-09d7-4702-8d53-8e4c86d31fe2.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CQ-5325	TCGA-CQ-5325-01A	Primary Tumor
f684b942-442b-4d2c-ba4f-2cc71ad1b8b3	6bc826b2-8cdc-4a29-883f-b33e885c9fb2.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-CV-6943	TCGA-CV-6943-11A	Solid Tissue Normal
b0e923bf-b9cc-4f28-95eb-628b2292bd5a	6bc826b2-8cdc-4a29-883f-b33e885c9fb2.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-HNSC	TCGA-CV-6943	TCGA-CV-6943-11A	Solid Tissue Normal
956c53f4-f066-47ac-b5af-533e1712a47f	5ecf7784-3965-4ea5-bc3c-5401b742877a.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-HNSC	TCGA-QK-A6II	TCGA-QK-A6II-01A	Primary Tumor
f787f1c6-7ab2-4c18-abde-7435bca659d4	cb0b5bbd-c16a-4233-8834-97b553bdd1d3.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-HNSC	TCGA-CR-7391	TCGA-CR-7391-01A	Primary Tumor
f6597d7a-f61b-43b6-8dd0-eec8c800d116	546e4ec6-25c0-4b8a-bacc-ea511520924d.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-HNSC	TCGA-CV-7263	TCGA-CV-7263-01A	Primary Tumor
b74fe897-74ee-4c1e-87bd-4e18dd64284e	fa587e44-95e2-49d0-9001-f75a126cd6a1.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CV-7263	TCGA-CV-7263-01A	Primary Tumor
ce6dbffc-c526-4f4a-90de-ba402b2b63ef	4fbdd1f0-c83a-4634-bf6a-2dd37560f9f2.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CQ-7072	TCGA-CQ-7072-01A	Primary Tumor
ee3bb002-0561-4bf4-85bf-d4425036579c	2df3ce06-cf8f-477b-83e5-c5fdb8473d86.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CV-A468	TCGA-CV-A468-01A	Primary Tumor
5b018d05-6866-441d-9d1e-2696e108460e	0027e1a9-1fb5-46eb-9db5-5d8dca0720de.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-HNSC	TCGA-CQ-7072	TCGA-CQ-7072-01A	Primary Tumor
329a3d43-1d0c-42fa-95f8-d47454f7ba10	568dd300-1539-4a36-8b07-ddeada8ac881.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-HNSC	TCGA-IQ-A6SH	TCGA-IQ-A6SH-01A	Primary Tumor
dd3f43d0-7e16-4509-86e9-279e379dcd73	568dd300-1539-4a36-8b07-ddeada8ac881.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-IQ-A6SH	TCGA-IQ-A6SH-01A	Primary Tumor
045ffab4-4408-4550-b46c-ba0b237bb00f	7f03f1ba-e5b2-47da-bed0-d178d3229b92.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-IQ-A6SH	TCGA-IQ-A6SH-01A	Primary Tumor
50fd12e8-71e9-40e9-8752-33cc2b537000	44d6fd71-0853-48e6-82c8-c4c1978278aa.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CR-7371	TCGA-CR-7371-01A	Primary Tumor
ca84ff89-231d-4bbb-84c7-c9b2c4fd01c4	bd852beb-4c5a-47ff-b337-1dca90d5f755.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-BB-8601	TCGA-BB-8601-01A	Primary Tumor
71ebdd7f-ea9a-4b10-82ca-b0d2f6c0c7cb	44034f69-a8c2-4959-a3b9-aceb889c15b4.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-BB-8601	TCGA-BB-8601-01A	Primary Tumor
a0a354af-f341-46bf-a8ed-81f044753405	bd852beb-4c5a-47ff-b337-1dca90d5f755.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-HNSC	TCGA-BB-8601	TCGA-BB-8601-01A	Primary Tumor
65d49c08-55bb-4693-9147-cc2f560b6935	bf27bfd2-28cd-48fa-a954-7c2fee5da9b5.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-BA-A6DD	TCGA-BA-A6DD-01A	Primary Tumor
daaaea6e-f5d2-42e2-b367-218dffc74789	bf27bfd2-28cd-48fa-a954-7c2fee5da9b5.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-HNSC	TCGA-BA-A6DD	TCGA-BA-A6DD-01A	Primary Tumor
e6e6274e-0772-4af6-9737-7d7598691898	be4029bc-a71b-4b6c-9c4e-8af991a2e593.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-HNSC	TCGA-CN-5363	TCGA-CN-5363-01A	Primary Tumor
a4ff09d2-4f62-403d-bed7-c8121af0e828	7b6a97e1-261b-4e71-a1bd-eeb86b917a94.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-QK-A6IF	TCGA-QK-A6IF-01A	Primary Tumor
